Device Type,GENEActiv           ,,,,,,,,,,
Device Model,1.1,,,,,,,,,,
Device Unique Serial Code,58608,,,,,,,,,,
Device Firmware Version,Ver4.08a date14Jul14,,,,,,,,,,
Calibration Date,2020-10-07 15:09:50:000,,,,,,,,,,
Application name & version ,GENEActiv PC Software 3.3,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Measurement Frequency,100.0 Hz,,,,,,,,,,
Start Time,2021-11-23 15:02:26:500,,,,,,,,,,
Last measurement,,,,,,,,,,,
Device Location Code,left wrist,,,,,,,,,,
Time Zone,GMT +00,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Subject Code,,,,,,,,,,,
Date of Birth,01/01/2000,,,,,,,,,,
Sex,female,,,,,,,,,,
Height,170,,,,,,,,,,
Weight,48,,,,,,,,,,
Handedness Code,,,,,,,,,,,
Subject Notes,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Study Centre,BCU                 ,,,,,,,,,,
Study Code,,,,,,,,,,,
Investigator ID,VA                  ,,,,,,,,,,
Exercise Type,,,,,,,,,,,
Config Operator ID,NS                  ,,,,,,,,,,
Config Time,2021-11-23 14:38:11:285:,,,,,,,,,,
Config Notes,,,,,,,,,,,
Extract Operator ID,,,,,,,,,,,
Extract Time,2021-12-10 14:11:00:352,,,,,,,,,,
Extract Notes,(device clock drift 24.647s),,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sensor type,MEMS accelerometer x-axis,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,MEMS accelerometer y-axis,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,MEMS accelerometer z-axis ,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,Lux Photodiode 400nm - 1100nm ,,,,,,,,,,
Range,0 to 5000           ,,,,,,,,,,
Resolution,5,,,,,,,,,,
Units,lux                 ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,User button event marker,,,,,,,,,,
Range,1 or 0,,,,,,,,,,
Resolution,,,,,,,,,,,
Units,,,,,,,,,,,
Additional information,1=pressed,,,,,,,,,,
Sensor type,Linear active thermistor,,,,,,,,,,
Range,0 to 70             ,,,,,,,,,,
Resolution,0.1,,,,,,,,,,
Units,deg. C              ,,,,,,,,,,
Additional information,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2021-11-29 00:00:31-10:00,-0.3781,0.4591,0.8403,0,0,28.7,184.11,0.044,0.0079,0.0225,0
2021-11-29 00:01:31-10:00,0.0376,0.7188,0.1706,0,0,28.9,131.84,0.4208,0.1934,0.4918,0
2021-11-29 00:02:31-10:00,0.4325,0.8369,-0.1998,0,0,28.6,113.59,0.1609,0.0449,0.123,0
2021-11-29 00:03:31-10:00,0.4059,0.829,-0.2507,0,0,28.4,132.12,0.1616,0.03,0.1433,0
2021-11-29 00:04:31-10:00,0.2982,0.6297,-0.3866,0,0,28.1,166.81,0.5137,0.204,0.1603,0
2021-11-29 00:05:31-10:00,-0.6415,0.2815,-0.6734,0,0,28.3,152.02,0.0506,0.0801,0.0288,0
2021-11-29 00:06:31-10:00,-0.5815,0.3631,-0.6905,0,0,28.6,159.31,0.0352,0.0134,0.024,0
2021-11-29 00:07:31-10:00,0.2522,0.545,-0.3365,0,0,28.8,162.95,0.6028,0.2219,0.2995,0
2021-11-29 00:08:31-10:00,0.6275,0.7235,-0.1868,0,0,28.7,92.86,0.0396,0.0436,0.1427,0
2021-11-29 00:09:31-10:00,0.6387,0.6321,-0.2095,0,0,28.5,158.42,0.2018,0.1643,0.2483,0
2021-11-29 00:10:31-10:00,0.6457,0.7258,-0.1061,0,0,28.1,92.15,0.0569,0.0398,0.1545,0
2021-11-29 00:11:31-10:00,0.6337,0.7377,-0.0923,0,0,27.9,86.2,0.0422,0.0411,0.1604,0
2021-11-29 00:12:31-10:00,0.6147,0.7644,-0.0228,0,0,27.6,86.85,0.1022,0.0323,0.1207,0
2021-11-29 00:13:31-10:00,0.3598,0.8159,-0.1531,0,0,27.3,114.82,0.3566,0.0891,0.1556,0
2021-11-29 00:14:31-10:00,0.5404,0.6694,-0.3831,0,0,27.1,167.58,0.1552,0.0801,0.2078,0
2021-11-29 00:15:31-10:00,0.6109,0.724,-0.1647,0,0,26.9,110.85,0.1291,0.0466,0.1876,0
2021-11-29 00:16:31-10:00,0.6087,0.6721,-0.2158,0,0,26.9,164.58,0.2192,0.1178,0.2181,0
2021-11-29 00:17:31-10:00,0.6626,0.6696,-0.1098,0,0,26.8,147.85,0.1703,0.154,0.1846,0
2021-11-29 00:18:31-10:00,-0.0845,0.4575,-0.5539,0,0,26.7,246.51,0.5726,0.1972,0.2761,0
2021-11-29 00:19:31-10:00,-0.3964,0.3875,-0.766,0,0,27.2,228.81,0.1159,0.0709,0.1754,0
2021-11-29 00:20:31-10:00,-0.4231,0.6688,-0.3517,0,0,27.4,151.58,0.2664,0.1514,0.3477,0
2021-11-29 00:21:31-10:00,-0.5043,0.3878,-0.4366,0,0,27.2,257.43,0.4133,0.3977,0.2696,0
2021-11-29 00:22:31-10:00,-0.9028,-0.0165,-0.2435,0,0,26.9,122.56,0.1634,0.1913,0.2274,0
2021-11-29 00:23:31-10:00,-0.8859,-0.0823,-0.3144,0,0,26.5,111.18,0.1374,0.0574,0.271,0
2021-11-29 00:24:31-10:00,-0.9991,-0.0853,0.0113,0,0,26.2,38.12,0.0076,0.0096,0.0303,0
2021-11-29 00:25:31-10:00,-0.9995,-0.0846,0.0157,0,0,25.9,37.77,0.0076,0.0098,0.0114,0
2021-11-29 00:26:31-10:00,-0.3138,0.5246,-0.1599,0,0,25.8,157.63,0.5328,0.4343,0.3443,0
2021-11-29 00:27:31-10:00,-0.2627,0.8958,-0.2261,0,0,25.8,124.44,0.1525,0.0255,0.1581,0
2021-11-29 00:28:31-10:00,-0.3014,0.796,-0.0747,0,0,25.9,170.04,0.2214,0.1794,0.423,0
2021-11-29 00:29:31-10:00,-0.2569,0.7902,-0.065,0,0,26,194.35,0.1578,0.1449,0.4989,0
2021-11-29 00:30:31-10:00,-0.6539,0.2837,-0.2729,0,0,26.1,178.95,0.47,0.3232,0.2819,0
2021-11-29 00:31:31-10:00,-0.979,0.0479,-0.1322,0,0,25.9,66.17,0.081,0.105,0.0681,0
2021-11-29 00:32:31-10:00,-0.3113,0.799,-0.306,0,0,25.8,168.24,0.2461,0.2301,0.1762,0
2021-11-29 00:33:31-10:00,-0.0603,0.8731,-0.3781,0,0,25.8,163.81,0.1493,0.0581,0.1402,0
2021-11-29 00:34:31-10:00,-0.1719,0.8928,-0.2037,0,0,25.8,136.39,0.2148,0.144,0.2113,0
2021-11-29 00:35:31-10:00,-0.3144,0.4547,-0.1811,0,0,25.8,254.86,0.4367,0.3044,0.6173,0
2021-11-29 00:36:31-10:00,-0.3302,0.3782,0.1432,0,0,25.8,266.5,0.2607,0.3179,0.7681,0
2021-11-29 00:37:31-10:00,-0.6297,0.6193,0.074,0,0,25.8,156.32,0.2784,0.1849,0.3299,0
2021-11-29 00:38:31-10:00,-0.349,0.6786,-0.2628,0,0,25.8,239.29,0.4019,0.2925,0.3085,0
2021-11-29 00:39:31-10:00,-0.4865,0.5989,0.0776,0,0,25.8,267.79,0.2399,0.2548,0.5503,0
2021-11-29 00:40:31-10:00,-0.2316,-0.0963,-0.3976,0,0,25.8,399.78,0.7549,0.3734,0.3084,0
2021-11-29 00:41:31-10:00,0.8086,-0.4674,-0.1759,0,0,26.7,134.34,0.2046,0.1233,0.2364,0
2021-11-29 00:42:31-10:00,0.5557,-0.5088,-0.1419,0,0,28.2,182.71,0.5614,0.1988,0.282,0
2021-11-29 00:43:31-10:00,0.2716,-0.5759,-0.5824,0,0,28.9,318.3,0.4447,0.2005,0.2111,0
2021-11-29 00:44:31-10:00,0.4203,-0.5596,-0.5501,0,0,29.1,221.93,0.4042,0.1661,0.1745,0
2021-11-29 00:45:31-10:00,0.3909,-0.503,-0.639,0,0,29.5,164.62,0.3389,0.1832,0.1974,0
2021-11-29 00:46:31-10:00,0.3959,-0.6119,-0.6491,0,0,30,110.82,0.1868,0.0857,0.1008,0
2021-11-29 00:47:31-10:00,0.5038,-0.5981,-0.448,0,0,30.4,132.03,0.1934,0.2938,0.2666,0
2021-11-29 00:48:31-10:00,0.2888,-0.9615,-0.1316,0,0,30.7,77.68,0.0073,0.0073,0.0085,0
2021-11-29 00:49:31-10:00,0.2961,-0.96,-0.1281,0,0,30.9,78.75,0.0072,0.0072,0.0098,0
2021-11-29 00:50:31-10:00,0.1636,-0.6926,-0.0771,0,0,30.9,385.56,0.3164,0.2169,0.6325,0
2021-11-29 00:51:31-10:00,-0.3478,-0.6276,0.2803,0,0,30.5,160.86,0.2748,0.066,0.595,0
2021-11-29 00:52:31-10:00,-0.6687,-0.6202,-0.3679,0,0,30.1,86.31,0.081,0.0786,0.142,0
2021-11-29 00:53:31-10:00,-0.5937,-0.5243,-0.5855,0,0,29.6,103.77,0.0776,0.0508,0.0652,0
2021-11-29 00:54:31-10:00,-0.5683,-0.5384,-0.6055,0,0,29.4,64.56,0.0078,0.0071,0.0083,0
2021-11-29 00:55:31-10:00,-0.5852,-0.4912,-0.4372,0,0,29,164.82,0.2646,0.2308,0.3244,0
2021-11-29 00:56:31-10:00,-0.0759,0.5052,0.6709,0,0,29.3,172.4,0.4431,0.2303,0.2956,0
2021-11-29 00:57:31-10:00,-0.8118,0.3215,0.3573,0,0,30.2,139.97,0.1441,0.2112,0.2467,0
2021-11-29 00:58:31-10:00,-0.8445,0.2825,0.3501,0,0,31.1,80.64,0.1585,0.1701,0.2072,0
2021-11-29 00:59:31-10:00,-0.5475,0.6945,0.4885,0,0,31.7,76.73,0.0273,0.0132,0.0381,0
2021-11-29 01:00:31-10:00,-0.6658,0.5962,0.3733,0,0,32.1,83.86,0.1424,0.123,0.2027,0
2021-11-29 01:01:31-10:00,-0.8237,0.4331,-0.2805,0,0,32.5,102.85,0.0719,0.0329,0.1651,0
2021-11-29 01:02:31-10:00,-0.775,0.4365,-0.4225,0,0,32.7,95.16,0.0159,0.0333,0.0241,0
2021-11-29 01:03:31-10:00,-0.7668,0.4025,-0.3048,0,0,33,102,0.0571,0.0481,0.3576,0
2021-11-29 01:04:31-10:00,-0.7432,0.3592,0.5787,0,0,33.1,94.22,0.0558,0.0378,0.091,0
2021-11-29 01:05:31-10:00,-0.7464,0.3696,0.5781,0,0,33.3,84.85,0.0066,0.007,0.0074,0
2021-11-29 01:06:31-10:00,-0.7444,0.37,0.5793,0,0,33.6,81.33,0.007,0.007,0.0076,0
2021-11-29 01:07:31-10:00,-0.742,0.3713,0.581,0,0,33.8,79.24,0.0067,0.007,0.0072,0
2021-11-29 01:08:31-10:00,-0.4104,0.3997,0.6202,0,0,34,180.59,0.5456,0.1132,0.1636,0
2021-11-29 01:09:31-10:00,0.2926,0.3517,0.908,0,0,33.7,165.27,0.1315,0.0159,0.0543,0
2021-11-29 01:10:31-10:00,0.1763,0.3438,0.9538,0,0,33.2,174.66,0.0066,0.0071,0.0083,0
2021-11-29 01:11:31-10:00,0.1698,0.3433,0.9555,0,0,33,176.59,0.0093,0.007,0.0083,0
2021-11-29 01:12:31-10:00,0.16,0.3434,0.9574,0,0,32.7,177.83,0.0066,0.007,0.0083,0
2021-11-29 01:13:31-10:00,0.1584,0.3437,0.9573,0,0,32.7,176.63,0.0066,0.007,0.0083,0
2021-11-29 01:14:31-10:00,0.1527,0.3439,0.9583,0,0,32.5,177.58,0.0091,0.0071,0.0085,0
2021-11-29 01:15:31-10:00,0.1434,0.3447,0.9594,0,0,32.4,177.01,0.0067,0.0069,0.0083,0
2021-11-29 01:16:31-10:00,0.1421,0.3446,0.9593,0,0,32.4,175.43,0.0066,0.0071,0.0082,0
2021-11-29 01:17:31-10:00,0.1414,0.3443,0.9597,0,0,32.4,176.61,0.0065,0.007,0.0083,0
2021-11-29 01:18:31-10:00,0.146,0.3424,0.9593,0,0,32.4,174.38,0.0087,0.0072,0.0084,0
2021-11-29 01:19:31-10:00,-0.1404,0.283,0.3824,0,0,32.2,241.61,0.5512,0.121,0.6783,0
2021-11-29 01:20:31-10:00,-0.7341,0.4082,-0.1378,0,0,32.3,213.59,0.2513,0.1692,0.4216,0
2021-11-29 01:21:31-10:00,-0.3926,0.1206,-0.0012,0,0,32.2,214.78,0.5389,0.412,0.6129,0
2021-11-29 01:22:31-10:00,0.1331,0.0023,-0.6584,0,0,31.3,380.38,0.4446,0.4812,0.3449,0
2021-11-29 01:23:31-10:00,-0.4087,0.5481,-0.2846,0,0,31,432.39,0.3649,0.3301,0.4904,0
2021-11-29 01:24:31-10:00,-0.5716,0.4564,0.2586,0,0,31.1,230.39,0.2079,0.0679,0.6097,0
2021-11-29 01:25:31-10:00,0.2114,0.3772,0.7784,0,0,31.7,172.66,0.4537,0.2177,0.0958,0
2021-11-29 01:26:31-10:00,-0.6425,0.5182,0.3437,0,0,32.4,79.05,0.319,0.0389,0.3331,0
2021-11-29 01:27:31-10:00,-0.8233,0.486,0.1303,0,0,32.8,103.94,0.0953,0.0725,0.2359,0
2021-11-29 01:28:31-10:00,-0.7543,0.5107,-0.2012,0,0,33.1,208.63,0.1191,0.0837,0.303,0
2021-11-29 01:29:31-10:00,0.1347,0.4618,-0.418,0,0,33.2,222.88,0.3671,0.234,0.6174,0
2021-11-29 01:30:31-10:00,0.8662,0.1924,0.4193,0,0,33.2,130.59,0.1156,0.0977,0.2135,0
2021-11-29 01:31:31-10:00,0.6605,0.1981,0.7571,0,0,33.3,146.19,0.0111,0.0185,0.0125,0
2021-11-29 01:32:31-10:00,0.661,0.1856,0.7595,0,0,33.5,143.15,0.0066,0.0071,0.0082,0
2021-11-29 01:33:31-10:00,0.6634,0.1833,0.7575,0,0,33.7,141.35,0.0065,0.0069,0.0083,0
2021-11-29 01:34:31-10:00,0.6549,0.1811,0.758,0,0,33.8,159.46,0.1029,0.0514,0.0474,0
2021-11-29 01:35:31-10:00,0.6128,0.2487,0.7768,0,0,33.9,150.13,0.068,0.0229,0.0628,0
2021-11-29 01:36:31-10:00,0.5743,0.231,0.8143,0,0,33.5,174.78,0.059,0.0406,0.0621,0
2021-11-29 01:37:31-10:00,0.2014,0.3671,0.2047,0,0,33.2,201.05,0.7857,0.1262,0.415,0
2021-11-29 01:38:31-10:00,-0.0009,0.4527,-0.7976,0,0,33.3,202.75,0.2862,0.1027,0.1245,0
2021-11-29 01:39:31-10:00,0.4996,0.4813,-0.5128,0,0,33.3,160.14,0.3626,0.1264,0.2763,0
2021-11-29 01:40:31-10:00,0.4593,0.4734,-0.4854,0,0,33,188.06,0.3076,0.1063,0.4413,0
2021-11-29 01:41:31-10:00,0.1364,0.492,-0.7121,0,0,32.8,223.49,0.3836,0.0884,0.1651,0
2021-11-29 01:42:31-10:00,-0.3675,0.3997,-0.738,0,0,32.7,214.19,0.2018,0.1409,0.2115,0
2021-11-29 01:43:31-10:00,-0.3887,-0.0158,-0.5498,0,0,32.9,138.17,0.4345,0.1618,0.5594,0
2021-11-29 01:44:31-10:00,-0.29,0.3332,-0.8472,0,0,33.1,176.63,0.1571,0.0462,0.0583,0
2021-11-29 01:45:31-10:00,-0.1927,-0.0504,-0.9035,0,0,33.2,182.12,0.2206,0.2338,0.0915,0
2021-11-29 01:46:31-10:00,-0.1146,-0.3441,-0.7456,0,0,33.2,176.78,0.3871,0.3491,0.1764,0
2021-11-29 01:47:31-10:00,-0.0505,-0.389,-0.6758,0,0,33.1,236.85,0.3559,0.3109,0.4047,0
