Device Type,GENEActiv           ,,,,,,,,,,
Device Model,1.1,,,,,,,,,,
Device Unique Serial Code,58608,,,,,,,,,,
Device Firmware Version,Ver4.08a date14Jul14,,,,,,,,,,
Calibration Date,2020-10-07 15:09:50:000,,,,,,,,,,
Application name & version ,GENEActiv PC Software 3.3,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Measurement Frequency,100.0 Hz,,,,,,,,,,
Start Time,2021-11-23 15:02:26:500,,,,,,,,,,
Last measurement,,,,,,,,,,,
Device Location Code,left wrist,,,,,,,,,,
Time Zone,GMT +00,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Subject Code,,,,,,,,,,,
Date of Birth,01/01/2000,,,,,,,,,,
Sex,female,,,,,,,,,,
Height,170,,,,,,,,,,
Weight,48,,,,,,,,,,
Handedness Code,,,,,,,,,,,
Subject Notes,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Study Centre,BCU                 ,,,,,,,,,,
Study Code,,,,,,,,,,,
Investigator ID,VA                  ,,,,,,,,,,
Exercise Type,,,,,,,,,,,
Config Operator ID,NS                  ,,,,,,,,,,
Config Time,2021-11-23 14:38:11:285:,,,,,,,,,,
Config Notes,,,,,,,,,,,
Extract Operator ID,,,,,,,,,,,
Extract Time,2021-12-10 14:11:00:352,,,,,,,,,,
Extract Notes,(device clock drift 24.647s),,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Sensor type,MEMS accelerometer x-axis,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,MEMS accelerometer y-axis,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,MEMS accelerometer z-axis ,,,,,,,,,,
Range,-8 to 8             ,,,,,,,,,,
Resolution,0.0039,,,,,,,,,,
Units,g                   ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,Lux Photodiode 400nm - 1100nm ,,,,,,,,,,
Range,0 to 5000           ,,,,,,,,,,
Resolution,5,,,,,,,,,,
Units,lux                 ,,,,,,,,,,
Additional information,,,,,,,,,,,
Sensor type,User button event marker,,,,,,,,,,
Range,1 or 0,,,,,,,,,,
Resolution,,,,,,,,,,,
Units,,,,,,,,,,,
Additional information,1=pressed,,,,,,,,,,
Sensor type,Linear active thermistor,,,,,,,,,,
Range,0 to 70             ,,,,,,,,,,
Resolution,0.1,,,,,,,,,,
Units,deg. C              ,,,,,,,,,,
Additional information,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2021-12-27 00:00:31-10:00,0.3284,0.9478,-0.2708,66,0,32.8,149.65,0.3839,0.114,0.5812,102
2021-12-27 00:01:31-10:00,0.6028,0.5948,-0.783,13,0,31.3,162.17,0.0776,0.292,0.0889,177
2021-12-27 00:02:31-10:00,0.9179,0.2389,0.2075,0,0,26.1,204.51,0.3915,0.4725,0.2489,2
2021-12-27 00:03:31-10:00,0.8817,0.2112,0.0584,0,0,28.1,780.45,0.3756,0.5681,0.422,3
2021-12-27 00:04:31-10:00,0.5209,-0.5659,-0.3826,68,0,29.1,400.06,0.2493,0.3066,0.3578,45
2021-12-27 00:05:31-10:00,-0.7679,0.3993,-0.569,0,0,35.7,62.76,0.0045,0.0052,0.0086,4
2021-12-27 00:06:31-10:00,0.276,0.5376,-0.4345,16,0,27.7,137.57,0.3408,0.3047,0.3505,65
2021-12-27 00:07:31-10:00,0.7557,0.2636,0.3744,0,0,30.8,175.74,0.6328,0.5752,0.1982,0
2021-12-27 00:08:31-10:00,-0.4359,0.6132,0.0279,12,0,31.3,143.16,0.0576,0.0052,0.0122,6
2021-12-27 00:09:31-10:00,-0.7889,0.2247,-0.5061,0,0,31,159.1,0.1938,0.3738,0.2567,0
2021-12-27 00:10:31-10:00,-0.4922,0.3762,-0.1442,18,0,26,150.31,0.3478,0.3037,0.4573,59
2021-12-27 00:11:31-10:00,0.6677,0.8472,-0.5828,43,0,31.4,82.23,0.0823,0.0315,0.1054,2
2021-12-27 00:12:31-10:00,-0.6626,0.1975,-0.6895,27,0,31,127.49,0.3585,0.3449,0.3523,47
2021-12-27 00:13:31-10:00,0.752,-0.0107,0.76,0,0,33.8,110.74,0.0051,0.0052,0.008,3
2021-12-27 00:14:31-10:00,0.6054,0.7179,0.772,0,0,34.1,149.32,0.0111,0.0052,0.0095,0
2021-12-27 00:15:31-10:00,0.7173,-0.0366,0.7478,0,0,33.7,152.84,0.0045,0.0052,0.0088,2
2021-12-27 00:16:31-10:00,0.1202,-0.0287,-0.4324,0,0,16.3,74.06,0.0045,0.0052,0.0197,4
2021-12-27 00:17:31-10:00,-0.5656,0.3739,-0.3175,0,0,32.2,35.57,0.0068,0.0052,0.0084,0
2021-12-27 00:18:31-10:00,-0.0751,-0.5723,-0.6819,0,0,34.8,56.56,0.0045,0.0076,0.0081,0
2021-12-27 00:19:31-10:00,0.0908,0.2942,-0.7216,0,0,31,364.51,0.4015,0.5645,0.4427,0
2021-12-27 00:20:31-10:00,-0.6526,0.4233,-0.8904,8,0,29.6,148.98,0.3982,0.1666,0.3547,65
2021-12-27 00:21:31-10:00,0.7108,-0.0166,0.7509,0,0,17.3,130.06,0.0045,0.0064,0.0071,0
2021-12-27 00:22:31-10:00,-0.4385,0.2962,-0.1964,0,0,26.5,652.78,0.4778,0.2867,0.4825,0
2021-12-27 00:23:31-10:00,0.2446,0.052,0.8536,0,0,35.3,33.79,0.0045,0.0052,0.0082,8
2021-12-27 00:24:31-10:00,-0.8724,-0.1453,0.9102,0,0,35.2,292.37,0.0339,0.0152,0.2177,0
2021-12-27 00:25:31-10:00,0.9743,0.2617,0.155,0,0,27.4,766.31,0.2116,0.7128,0.2264,3
2021-12-27 00:26:31-10:00,-0.8592,0.2986,-0.0088,0,0,29.7,650.52,0.5341,0.3349,0.5648,0
2021-12-27 00:27:31-10:00,0.6935,-0.0296,0.7383,0,0,34.7,132.97,0.0052,0.0052,0.0093,10
2021-12-27 00:28:31-10:00,0.7524,-0.3091,-0.1146,0,0,28.9,209.18,0.4262,0.449,0.3403,177
2021-12-27 00:29:31-10:00,-0.5926,-0.6605,0.1298,0,0,35.1,92.15,0.0057,0.006,0.0081,9
2021-12-27 00:30:31-10:00,0.1334,-0.6067,0.1462,23,0,25.3,161.3,0.271,0.2595,0.1014,0
2021-12-27 00:31:31-10:00,-0.6608,0.6162,-0.749,0,0,30.2,167.02,0.0328,0.0556,0.3323,6
2021-12-27 00:32:31-10:00,0.7282,0.2713,-0.0602,0,0,29.1,561.48,0.4065,0.5458,0.1587,0
2021-12-27 00:33:31-10:00,0.4385,0.5491,-0.3749,71,0,29.4,171.88,0.0323,0.2281,0.0293,54
2021-12-27 00:34:31-10:00,-0.6051,0.2509,0.2513,0,0,27.2,556.92,0.307,0.5543,0.3685,2
2021-12-27 00:35:31-10:00,0.6214,-0.6017,0.1561,0,0,28.5,164.63,0.0736,0.0649,0.3513,0
2021-12-27 00:36:31-10:00,0.5112,0.3409,-0.7393,34,0,30.6,164.38,0.4553,0.2862,0.2534,72
2021-12-27 00:37:31-10:00,-0.6986,0.4876,-0.7049,0,0,30.2,98.88,0.0086,0.0052,0.0081,4
2021-12-27 00:38:31-10:00,0.7245,-0.046,-0.625,0,0,17.4,117.57,0.0051,0.0052,0.0081,0
2021-12-27 00:39:31-10:00,0.3152,0.7887,-0.5394,36,0,33.7,163.72,0.1284,0.1222,0.1406,50
2021-12-27 00:40:31-10:00,0.8862,-0.549,0.5121,0,0,28.7,939.29,0.2442,0.6221,0.305,1
2021-12-27 00:41:31-10:00,-0.4466,0.2995,-0.2097,0,0,28.9,226.41,0.1732,0.7614,0.1985,4
2021-12-27 00:42:31-10:00,-0.6546,-0.7976,0.8992,0,0,27.5,40.18,0.0045,0.0052,0.0079,0
2021-12-27 00:43:31-10:00,-0.6202,0.1435,0.4398,0,0,32.2,333.29,0.0064,0.0053,0.0083,0
2021-12-27 00:44:31-10:00,0.8593,-0.291,0.0271,0,0,28.2,359.59,0.43,0.3122,0.1446,7
2021-12-27 00:45:31-10:00,0.7385,-0.0323,-0.5831,0,0,34.1,106.41,0.0057,0.0052,0.0093,10
2021-12-27 00:46:31-10:00,0.7571,-0.5657,-0.1867,0,0,30.8,503.59,0.1619,0.643,0.2935,10
2021-12-27 00:47:31-10:00,0.6745,0.0261,0.7824,0,0,18.2,117.26,0.0045,0.0052,0.0071,5
2021-12-27 00:48:31-10:00,-0.1481,0.2802,0.008,0,0,26.2,519.09,0.3117,0.4908,0.5274,5
2021-12-27 00:49:31-10:00,0.4428,0.665,-0.173,47,0,29.3,162.86,0.4619,0.2801,0.3058,51
2021-12-27 00:50:31-10:00,0.6839,0.0259,0.8489,0,0,17.3,146,0.0061,0.0052,0.0083,5
2021-12-27 00:51:31-10:00,-0.2481,-0.1244,-0.6282,0,0,33.8,92.66,0.0059,0.0052,0.0085,1
2021-12-27 00:52:31-10:00,-0.4095,0.1834,0.4559,0,0,24.6,228.07,0.3431,0.1861,0.461,29
2021-12-27 00:53:31-10:00,0.6491,0.1183,0.4086,0,0,27.3,264.31,0.6327,0.4843,0.3216,0
2021-12-27 00:54:31-10:00,0.8243,0.0043,0.2058,0,0,27.6,910.69,0.2994,0.698,0.3974,1
2021-12-27 00:55:31-10:00,0.6578,-0.0304,0.7493,0,0,19.1,118.79,0.0045,0.0052,0.0123,8
2021-12-27 00:56:31-10:00,0.4418,-0.2919,-0.7512,0,0,31.6,62.12,0.0077,0.0052,0.1065,2
2021-12-27 00:57:31-10:00,-0.5861,-0.1635,0.0685,0,0,25.8,364.55,0.1379,0.2687,0.4005,3
2021-12-27 00:58:31-10:00,-0.0843,-0.1502,-0.7569,0,0,33.8,81.42,0.0081,0.0052,0.008,1
2021-12-27 00:59:31-10:00,0.2251,0.2159,0.581,0,0,28.2,752.95,0.1622,0.6227,0.1213,1
2021-12-27 01:00:31-10:00,-0.7349,-0.2112,0.2287,0,0,28.7,614.29,0.5519,0.5912,0.294,0
2021-12-27 01:01:31-10:00,-0.7663,-0.3393,0.1485,0,0,27.4,342.59,0.1569,0.2679,0.2079,4
2021-12-27 01:02:31-10:00,-0.5876,0.6487,0.2398,0,0,28.6,374.84,0.1928,0.1305,0.166,5
2021-12-27 01:03:31-10:00,-0.4346,0.3785,-0.2183,0,0,29,413.37,0.0691,0.2069,0.2101,5
2021-12-27 01:04:31-10:00,0.2489,0.886,-0.4281,0,0,33.2,56.7,0.0054,0.0052,0.0084,0
2021-12-27 01:05:31-10:00,-0.3442,-0.1899,0.1983,0,0,30.3,768.22,0.4315,0.4003,0.416,7
2021-12-27 01:06:31-10:00,-0.3506,-0.0166,-0.6462,8,0,31.2,540.05,0.2564,0.1363,0.2936,362
2021-12-27 01:07:31-10:00,0.9283,-0.2375,0.2616,0,0,28.5,297.85,0.3519,0.3989,0.3436,2
2021-12-27 01:08:31-10:00,0.6675,-0.0141,0.7849,0,0,19.2,173.29,0.005,0.0052,0.0092,8
2021-12-27 01:09:31-10:00,0.658,-0.0043,0.784,0,0,15.4,126.61,0.0045,0.0052,0.0079,2
2021-12-27 01:10:31-10:00,-0.4674,0.6123,0.0528,0,0,28.6,653.46,0.4409,0.3963,0.4826,4
2021-12-27 01:11:31-10:00,-0.4268,0.4292,0.3626,1649,0,34.1,172,0.2062,0.2833,0.4012,0
2021-12-27 01:12:31-10:00,0.2453,0.9948,-0.0261,19,0,32.1,178.45,0.1707,0.2129,0.1028,182
2021-12-27 01:13:31-10:00,-0.7672,0.4844,-0.0124,0,0,29.9,156.16,0.5693,0.4464,0.4301,2
2021-12-27 01:14:31-10:00,-0.8196,0.2841,-0.0772,0,0,30.4,399.25,0.2705,0.2492,0.1298,1
2021-12-27 01:15:31-10:00,0.4317,-0.4433,0.8629,0,0,33.1,230.7,0.1434,0.0714,0.0323,4
2021-12-27 01:16:31-10:00,0.1757,0.5556,0.2293,0,0,28.1,151.28,0.2842,0.5085,0.0194,3
2021-12-27 01:17:31-10:00,0.9613,0.4602,0.9523,0,0,34.8,190.57,0.1557,0.0894,0.0551,0
2021-12-27 01:18:31-10:00,-0.6761,0.3089,0.8063,0,0,34.3,345.19,0.1377,0.0056,0.216,2
2021-12-27 01:19:31-10:00,0.3403,0.6532,-0.3833,26,0,31.9,122.68,0.0685,0.1246,0.348,216
2021-12-27 01:20:31-10:00,-0.5273,0.5474,0.1391,25,0,32.1,204.93,0.5036,0.108,0.2372,1225
2021-12-27 01:21:31-10:00,-0.7846,-0.0343,-0.5956,0,0,31.7,122.5,0.0045,0.0052,0.0066,0
2021-12-27 01:22:31-10:00,0.773,0.3296,-0.2404,0,0,30.7,993.43,0.3177,0.2062,0.4117,347
2021-12-27 01:23:31-10:00,0.9683,-0.6379,-0.7419,0,0,28.8,58.17,0.084,0.1885,0.0674,5
2021-12-27 01:24:31-10:00,0.6567,0.4345,0.0989,69,0,31.7,153.83,0.4984,0.1206,0.6547,46
2021-12-27 01:25:31-10:00,0.6289,-0.3858,-0.3877,0,0,33.5,72.47,0.0075,0.0052,0.0078,2
2021-12-27 01:26:31-10:00,0.909,-0.1992,0.0017,0,0,27.9,575.24,0.2951,0.6353,0.4253,9
2021-12-27 01:27:31-10:00,0.8019,-0.2258,-0.1113,0,0,29.1,148.3,0.38,0.4027,0.6512,356
2021-12-27 01:28:31-10:00,0.4119,-0.3819,-0.4233,39,0,30.7,173.36,0.4072,0.0389,0.4347,171
2021-12-27 01:29:31-10:00,-0.7106,0.425,-0.8299,0,0,28.3,217.24,0.3505,0.0444,0.2397,7
2021-12-27 01:30:31-10:00,0.8369,-0.2842,0.0439,0,0,28.9,459.19,0.145,0.4863,0.1683,7
2021-12-27 01:31:31-10:00,-0.9297,0.7511,0.3056,2130,0,25.1,214.77,0.2547,0.227,0.1323,1
2021-12-27 01:32:31-10:00,0.0206,0.1713,-0.8067,0,0,34.1,39.51,0.0045,0.0052,0.0085,3
2021-12-27 01:33:31-10:00,0.1746,0.6874,-0.4264,0,0,30.2,247.23,0.3382,0.0472,0.0669,164
2021-12-27 01:34:31-10:00,-0.9836,0.1001,0.2579,0,0,28.3,186.72,0.2727,0.5987,0.2595,27
2021-12-27 01:35:31-10:00,-0.2207,-0.4728,0.0429,0,0,30.8,227.52,0.2873,0.0837,0.3089,2
2021-12-27 01:36:31-10:00,0.6994,-0.0509,-0.5661,0,0,33.1,104.87,0.0045,0.0052,0.0087,5
2021-12-27 01:37:31-10:00,-0.6935,-0.1845,0.7882,0,0,33.3,119.26,0.0078,0.0052,0.0108,4
2021-12-27 01:38:31-10:00,-0.3333,0.2598,-0.0405,0,0,25.3,1240.29,0.4139,0.5106,0.6496,1
2021-12-27 01:39:31-10:00,-0.2348,0.4501,-0.8741,0,0,34.8,38.17,0.0045,0.0056,0.334,0
2021-12-27 01:40:31-10:00,0.2287,-0.2301,0.372,0,0,28.7,170.33,0.2035,0.2085,0.1511,0
2021-12-27 01:41:31-10:00,-0.1544,0.0142,0.3147,13,0,31.1,135.6,0.2368,0.0128,0.3233,0
2021-12-27 01:42:31-10:00,0.7331,-0.0223,-0.7613,0,0,18.5,164.23,0.0102,0.0052,0.0083,6
2021-12-27 01:43:31-10:00,0.7092,-0.0011,0.7368,0,0,18.4,100.71,0.0045,0.0052,0.0083,3
2021-12-27 01:44:31-10:00,-0.4275,-0.2905,0.0498,0,0,28.6,200.58,0.2026,0.5279,0.3101,5
2021-12-27 01:45:31-10:00,-0.5425,-0.1925,0.7684,0,0,33.9,140.34,0.0045,0.0052,0.0086,4
2021-12-27 01:46:31-10:00,-0.3721,0.2018,-0.4326,0,0,28.2,278.19,0.4458,0.2526,0.3136,58
2021-12-27 01:47:31-10:00,0.1873,-0.4743,0.6821,0,0,32.4,36.16,0.0045,0.0057,0.0083,5
